StockLevelID,DateID,ProductID,WarehouseID,StockLevel
2046,20150816,2,1,9991
2047,20150816,1,3,9986
2048,20150816,3,3,10003
2049,20150816,2,3,9989
2050,20150816,1,2,9995
2051,20150816,3,2,9994
2052,20150816,2,2,10011
2053,20150817,1,1,9990
2054,20150817,3,1,10015
2055,20150817,2,1,9991
2056,20150817,1,3,9986
2057,20150817,3,3,10003
2058,20150817,2,3,9989
2059,20150817,1,2,9995
2060,20150817,3,2,9994
2061,20150817,2,2,10011
2062,20150818,1,1,9990
2063,20150818,3,1,10015
2064,20150818,2,1,9991
2065,20150818,1,3,9986
2066,20150818,3,3,10003
2067,20150818,2,3,9989
2068,20150818,1,2,9995
2069,20150818,3,2,9994
2070,20150818,2,2,10011
2071,20150819,1,1,9990
2072,20150819,3,1,10015
2073,20150819,2,1,9991
2074,20150819,1,3,9986
2075,20150819,3,3,10003
2076,20150819,2,3,9989
2077,20150819,1,2,9995
2078,20150819,3,2,9994
2079,20150819,2,2,10011
2080,20150820,1,1,9990
2081,20150820,3,1,10015
2082,20150820,2,1,9991
2083,20150820,1,3,9986
2084,20150820,3,3,10003
2085,20150820,2,3,9989
2086,20150820,1,2,9995
2087,20150820,3,2,9994
2088,20150820,2,2,10011
2089,20150821,1,1,9990
2090,20150821,3,1,10015
2091,20150821,2,1,9991
2092,20150821,1,3,9986
2093,20150821,3,3,10003
2094,20150821,2,3,9989
2095,20150821,1,2,9995
2096,20150821,3,2,9994
2097,20150821,2,2,10011
2098,20150822,1,1,9990
2099,20150822,3,1,10015
2100,20150822,2,1,9991
2101,20150822,1,3,9986
2102,20150822,3,3,10003
2103,20150822,2,3,9989
2104,20150822,1,2,9995
2105,20150822,3,2,9994
2106,20150822,2,2,10011
2107,20150823,1,1,9990
2108,20150823,3,1,10015
2109,20150823,2,1,9991
2110,20150823,1,3,9986
2111,20150823,3,3,10003
2112,20150823,2,3,9989
2113,20150823,1,2,9995
2114,20150823,3,2,9994
2115,20150823,2,2,10011
2116,20150824,1,1,9990
2117,20150824,3,1,10015
2118,20150824,2,1,9991
2119,20150824,1,3,9986
2120,20150824,3,3,10003
2121,20150824,2,3,9989
2122,20150824,1,2,9995
2123,20150824,3,2,9994
2124,20150824,2,2,10011
2125,20150825,1,1,9990
2126,20150825,3,1,10015
2127,20150825,2,1,9991
2128,20150825,1,3,9986
2129,20150825,3,3,10003
2130,20150825,2,3,9989
2131,20150825,1,2,9995
2132,20150825,3,2,9994
2133,20150825,2,2,10011
2134,20150826,1,1,9990
2135,20150826,3,1,10015
2136,20150826,2,1,9991
2137,20150826,1,3,9986
2138,20150826,3,3,10003
2139,20150826,2,3,9989
2140,20150826,1,2,9995
2141,20150826,3,2,9994
2142,20150826,2,2,10011
2143,20150827,1,1,9990
2144,20150827,3,1,10015
2145,20150827,2,1,9991
2146,20150827,1,3,9986
2147,20150827,3,3,10003
2148,20150827,2,3,9989
2149,20150827,1,2,9995
2150,20150827,3,2,9994
2151,20150827,2,2,10011
2152,20150828,1,1,9990
2153,20150828,3,1,10015
2154,20150828,2,1,9991
2155,20150828,1,3,9986
2156,20150828,3,3,10003
2157,20150828,2,3,9989
2158,20150828,1,2,9995
2159,20150828,3,2,9994
2160,20150828,2,2,10011
2161,20150829,1,1,9990
2162,20150829,3,1,10015
2163,20150829,2,1,9991
2164,20150829,1,3,9986
2165,20150829,3,3,10003
2166,20150829,2,3,9989
2167,20150829,1,2,9995
2168,20150829,3,2,9994
2169,20150829,2,2,10011
2170,20150830,1,1,9990
2171,20150830,3,1,10015
2172,20150830,2,1,9991
2173,20150830,1,3,9986
2174,20150830,3,3,10003
2175,20150830,2,3,9989
2176,20150830,1,2,9995
2177,20150830,3,2,9994
2178,20150830,2,2,10011
2179,20150831,1,1,9990
2180,20150831,3,1,10015
2181,20150831,2,1,9991
2182,20150831,1,3,9986
2183,20150831,3,3,10003
2184,20150831,2,3,9989
2185,20150831,1,2,9995
2186,20150831,3,2,9994
2187,20150831,2,2,10011
2188,20150901,1,1,9990
2189,20150901,3,1,10015
2190,20150901,2,1,9991
2191,20150901,1,3,9986
2192,20150901,3,3,10003
2193,20150901,2,3,9989
2194,20150901,1,2,9995
2195,20150901,3,2,9994
2196,20150901,2,2,10011
2197,20150902,1,1,9990
2198,20150902,3,1,10015
2199,20150902,2,1,9991
2200,20150902,1,3,9986
2201,20150902,3,3,10003
2202,20150902,2,3,9989
2203,20150902,1,2,9995
2204,20150902,3,2,9994
2205,20150902,2,2,10011
2206,20150903,1,1,9990
2207,20150903,3,1,10015
2208,20150903,2,1,9991
2209,20150903,1,3,9986
2210,20150903,3,3,10003
2211,20150903,2,3,9989
2212,20150903,1,2,9995
2213,20150903,3,2,9994
2214,20150903,2,2,10011
2215,20150904,1,1,9990
2216,20150904,3,1,10015
2217,20150904,2,1,9991
2218,20150904,1,3,9986
2219,20150904,3,3,10003
2220,20150904,2,3,9989
2221,20150904,1,2,9995
2222,20150904,3,2,9994
2223,20150904,2,2,10011
2224,20150905,1,1,9990
2225,20150905,3,1,10015
2226,20150905,2,1,9991
2227,20150905,1,3,9986
2228,20150905,3,3,10003
2229,20150905,2,3,9989
2230,20150905,1,2,9995
2231,20150905,3,2,9994
2232,20150905,2,2,10011
2233,20150906,1,1,9990
2234,20150906,3,1,10015
2235,20150906,2,1,9991
2236,20150906,1,3,9986
2237,20150906,3,3,10003
2238,20150906,2,3,9989
2239,20150906,1,2,9995
2240,20150906,3,2,9994
2241,20150906,2,2,10011
2242,20150907,1,1,9990
2243,20150907,3,1,10015
2244,20150907,2,1,9991
2245,20150907,1,3,9986
2246,20150907,3,3,10003
2247,20150907,2,3,9989
2248,20150907,1,2,9995
2249,20150907,3,2,9994
2250,20150907,2,2,10011
2251,20150908,1,1,9990
2252,20150908,3,1,10015
2253,20150908,2,1,9991
2254,20150908,1,3,9986
2255,20150908,3,3,10003
2256,20150908,2,3,9989
2257,20150908,1,2,9995
2258,20150908,3,2,9994
2259,20150908,2,2,10011
2260,20150909,1,1,9990
2261,20150909,3,1,10015
2262,20150909,2,1,9991
2263,20150909,1,3,9986
2264,20150909,3,3,10003
2265,20150909,2,3,9989
2266,20150909,1,2,9995
2267,20150909,3,2,9994
2268,20150909,2,2,10011
2269,20150910,1,1,9990
2270,20150910,3,1,10015
2271,20150910,2,1,9991
2272,20150910,1,3,9986
2273,20150910,3,3,10003
2274,20150910,2,3,9989
2275,20150910,1,2,9995
2276,20150910,3,2,9994
2277,20150910,2,2,10011
2278,20150911,1,1,9990
2279,20150911,3,1,10015
2280,20150911,2,1,9991
2281,20150911,1,3,9986
2282,20150911,3,3,10003
2283,20150911,2,3,9989
2284,20150911,1,2,9995
2285,20150911,3,2,9994
2286,20150911,2,2,10011
2287,20150912,1,1,9990
2288,20150912,3,1,10015
2289,20150912,2,1,9991
2290,20150912,1,3,9986
2291,20150912,3,3,10003
2292,20150912,2,3,9989
2293,20150912,1,2,9995
2294,20150912,3,2,9994
2295,20150912,2,2,10011
2296,20150913,1,1,9990
2297,20150913,3,1,10015
2298,20150913,2,1,9991
2299,20150913,1,3,9986
2300,20150913,3,3,10003
2301,20150913,2,3,9989
2302,20150913,1,2,9995
2303,20150913,3,2,9994
2304,20150913,2,2,10011
2305,20150914,1,1,9990
2306,20150914,3,1,10015
2307,20150914,2,1,9991
2308,20150914,1,3,9986
2309,20150914,3,3,10003
2310,20150914,2,3,9989
2311,20150914,1,2,9995
2312,20150914,3,2,9994
2313,20150914,2,2,10011
2314,20150915,1,1,9990
2315,20150915,3,1,10015
2316,20150915,2,1,9991
2317,20150915,1,3,9986
2318,20150915,3,3,10003
2319,20150915,2,3,9989
2320,20150915,1,2,9995
2321,20150915,3,2,9994
2322,20150915,2,2,10011
2323,20150916,1,1,9990
2324,20150916,3,1,10015
2325,20150916,2,1,9991
2326,20150916,1,3,9986
2327,20150916,3,3,10003
2328,20150916,2,3,9989
2329,20150916,1,2,9995
2330,20150916,3,2,9994
2331,20150916,2,2,10011
2332,20150917,1,1,9990
2333,20150917,3,1,10015
2334,20150917,2,1,9991
2335,20150917,1,3,9986
2336,20150917,3,3,10003
2337,20150917,2,3,9989
2338,20150917,1,2,9995
2339,20150917,3,2,9994
2340,20150917,2,2,10011
2341,20150918,1,1,9990
2342,20150918,3,1,10015
2343,20150918,2,1,9991
2344,20150918,1,3,9986
2345,20150918,3,3,10003
2346,20150918,2,3,9989
2347,20150918,1,2,9995
2348,20150918,3,2,9994
2349,20150918,2,2,10011
2350,20150919,1,1,9990
2351,20150919,3,1,10015
2352,20150919,2,1,9991
2353,20150919,1,3,9986
2354,20150919,3,3,10003
2355,20150919,2,3,9989
2356,20150919,1,2,9995
2357,20150919,3,2,9994
2358,20150919,2,2,10011
2359,20150920,1,1,9990
2360,20150920,3,1,10015
2361,20150920,2,1,9991
2362,20150920,1,3,9986
2363,20150920,3,3,10003
2364,20150920,2,3,9989
2365,20150920,1,2,9995
2366,20150920,3,2,9994
2367,20150920,2,2,10011
2368,20150921,1,1,9990
2369,20150921,3,1,10015
2370,20150921,2,1,9991
2371,20150921,1,3,9986
2372,20150921,3,3,10003
2373,20150921,2,3,9989
2374,20150921,1,2,9995
2375,20150921,3,2,9994
2376,20150921,2,2,10011
2377,20150922,1,1,9990
2378,20150922,3,1,10015
2379,20150922,2,1,9991
2380,20150922,1,3,9986
2381,20150922,3,3,10003
2382,20150922,2,3,9989
2383,20150922,1,2,9995
2384,20150922,3,2,9994
2385,20150922,2,2,10011
2386,20150923,1,1,9990
2387,20150923,3,1,10015
2388,20150923,2,1,9991
2389,20150923,1,3,9986
2390,20150923,3,3,10003
2391,20150923,2,3,9989
2392,20150923,1,2,9995
2393,20150923,3,2,9994
2394,20150923,2,2,10011
2395,20150924,1,1,9990
2396,20150924,3,1,10015
2397,20150924,2,1,9991
2398,20150924,1,3,9986
2399,20150924,3,3,10003
2400,20150924,2,3,9989
2401,20150924,1,2,9995
2402,20150924,3,2,9994
2403,20150924,2,2,10011
2404,20150925,1,1,9990
2405,20150925,3,1,10015
2406,20150925,2,1,9991
2407,20150925,1,3,9986
2408,20150925,3,3,10003
2409,20150925,2,3,9989
2410,20150925,1,2,9995
2411,20150925,3,2,9994
2412,20150925,2,2,10011
2413,20150926,1,1,9990
2414,20150926,3,1,10015
2415,20150926,2,1,9991
2416,20150926,1,3,9986
2417,20150926,3,3,10003
2418,20150926,2,3,9989
2419,20150926,1,2,9995
2420,20150926,3,2,9994
2421,20150926,2,2,10011
2422,20150927,1,1,9990
2423,20150927,3,1,10015
2424,20150927,2,1,9991
2425,20150927,1,3,9986
2426,20150927,3,3,10003
2427,20150927,2,3,9989
2428,20150927,1,2,9995
2429,20150927,3,2,9994
2430,20150927,2,2,10011
2431,20150928,1,1,9990
2432,20150928,3,1,10015
2433,20150928,2,1,9991
2434,20150928,1,3,9986
2435,20150928,3,3,10003
2436,20150928,2,3,9989
2437,20150928,1,2,9995
2438,20150928,3,2,9994
2439,20150928,2,2,10011
2440,20150929,1,1,9990
2441,20150929,3,1,10015
2442,20150929,2,1,9991
2443,20150929,1,3,9986
2444,20150929,3,3,10003
2445,20150929,2,3,9989
2446,20150929,1,2,9995
2447,20150929,3,2,9994
2448,20150929,2,2,10011
2449,20150930,1,1,9990
2450,20150930,3,1,10015
2451,20150930,2,1,9991
2452,20150930,1,3,9986
2453,20150930,3,3,10003
2454,20150930,2,3,9989
2455,20150930,1,2,9995
2456,20150930,3,2,9994
2457,20150930,2,2,10011
2458,20151001,1,1,9990
2459,20151001,3,1,10015
2460,20151001,2,1,9991
2461,20151001,1,3,9986
2462,20151001,3,3,10003
2463,20151001,2,3,9989
2464,20151001,1,2,9995
2465,20151001,3,2,9994
2466,20151001,2,2,10011
2467,20151002,1,1,9990
2468,20151002,3,1,10015
2469,20151002,2,1,9991
2470,20151002,1,3,9986
2471,20151002,3,3,10003
2472,20151002,2,3,9989
2473,20151002,1,2,9995
2474,20151002,3,2,9994
2475,20151002,2,2,10011
2476,20151003,1,1,9990
2477,20151003,3,1,10015
2478,20151003,2,1,9991
2479,20151003,1,3,9986
2480,20151003,3,3,10003
2481,20151003,2,3,9989
2482,20151003,1,2,9995
2483,20151003,3,2,9994
2484,20151003,2,2,10011
2485,20151004,1,1,9990
2486,20151004,3,1,10015
2487,20151004,2,1,9991
2488,20151004,1,3,9986
2489,20151004,3,3,10003
2490,20151004,2,3,9989
2491,20151004,1,2,9995
2492,20151004,3,2,9994
2493,20151004,2,2,10011
2494,20151005,1,1,9990
2495,20151005,3,1,10015
2496,20151005,2,1,9991
2497,20151005,1,3,9986
2498,20151005,3,3,10003
2499,20151005,2,3,9989
2500,20151005,1,2,9995
2501,20151005,3,2,9994
2502,20151005,2,2,10011
2503,20151006,1,1,9990
2504,20151006,3,1,10015
2505,20151006,2,1,9991
2506,20151006,1,3,9986
2507,20151006,3,3,10003
2508,20151006,2,3,9989
2509,20151006,1,2,9995
2510,20151006,3,2,9994
2511,20151006,2,2,10011
2512,20151007,1,1,9990
2513,20151007,3,1,10015
2514,20151007,2,1,9991
2515,20151007,1,3,9986
2516,20151007,3,3,10003
2517,20151007,2,3,9989
2518,20151007,1,2,9995
2519,20151007,3,2,9994
2520,20151007,2,2,10011
2521,20151008,1,1,9990
2522,20151008,3,1,10015
2523,20151008,2,1,9991
2524,20151008,1,3,9986
2525,20151008,3,3,10003
2526,20151008,2,3,9989
2527,20151008,1,2,9995
2528,20151008,3,2,9994
2529,20151008,2,2,10011
2530,20151009,1,1,9990
2531,20151009,3,1,10015
2532,20151009,2,1,9991
2533,20151009,1,3,9986
2534,20151009,3,3,10003
2535,20151009,2,3,9989
2536,20151009,1,2,9995
2537,20151009,3,2,9994
2538,20151009,2,2,10011
2539,20151010,1,1,9990
2540,20151010,3,1,10015
2541,20151010,2,1,9991
2542,20151010,1,3,9986
2543,20151010,3,3,10003
2544,20151010,2,3,9989
2545,20151010,1,2,9995
2546,20151010,3,2,9994
2547,20151010,2,2,10011
2548,20151011,1,1,9990
2549,20151011,3,1,10015
2550,20151011,2,1,9991
2551,20151011,1,3,9986
2552,20151011,3,3,10003
2553,20151011,2,3,9989
2554,20151011,1,2,9995
2555,20151011,3,2,9994
2556,20151011,2,2,10011
2557,20151012,1,1,9990
2558,20151012,3,1,10015
2559,20151012,2,1,9991
2560,20151012,1,3,9986
2561,20151012,3,3,10003
2562,20151012,2,3,9989
2563,20151012,1,2,9995
2564,20151012,3,2,9994
2565,20151012,2,2,10011
2566,20151013,1,1,9990
2567,20151013,3,1,10015
2568,20151013,2,1,9991
2569,20151013,1,3,9986
2570,20151013,3,3,10003
2571,20151013,2,3,9989
2572,20151013,1,2,9995
2573,20151013,3,2,9994
2574,20151013,2,2,10011
2575,20151014,1,1,9990
2576,20151014,3,1,10015
2577,20151014,2,1,9991
2578,20151014,1,3,9986
2579,20151014,3,3,10003
2580,20151014,2,3,9989
2581,20151014,1,2,9995
2582,20151014,3,2,9994
2583,20151014,2,2,10011
2584,20151015,1,1,9990
2585,20151015,3,1,10015
2586,20151015,2,1,9991
2587,20151015,1,3,9986
2588,20151015,3,3,10003
2589,20151015,2,3,9989
2590,20151015,1,2,9995
2591,20151015,3,2,9994
2592,20151015,2,2,10011
2593,20151016,1,1,9990
2594,20151016,3,1,10015
2595,20151016,2,1,9991
2596,20151016,1,3,9986
2597,20151016,3,3,10003
2598,20151016,2,3,9989
2599,20151016,1,2,9995
2600,20151016,3,2,9994
2601,20151016,2,2,10011
2602,20151017,1,1,9990
2603,20151017,3,1,10015
2604,20151017,2,1,9991
2605,20151017,1,3,9986
2606,20151017,3,3,10003
2607,20151017,2,3,9989
2608,20151017,1,2,9995
2609,20151017,3,2,9994
2610,20151017,2,2,10011
2611,20151018,1,1,9990
2612,20151018,3,1,10015
2613,20151018,2,1,9991
2614,20151018,1,3,9986
2615,20151018,3,3,10003
2616,20151018,2,3,9989
2617,20151018,1,2,9995
2618,20151018,3,2,9994
2619,20151018,2,2,10011
2620,20151019,1,1,9990
2621,20151019,3,1,10015
2622,20151019,2,1,9991
2623,20151019,1,3,9986
2624,20151019,3,3,10003
2625,20151019,2,3,9989
2626,20151019,1,2,9995
2627,20151019,3,2,9994
2628,20151019,2,2,10011
2629,20151020,1,1,9990
2630,20151020,3,1,10015
2631,20151020,2,1,9991
2632,20151020,1,3,9986
2633,20151020,3,3,10003
2634,20151020,2,3,9989
2635,20151020,1,2,9995
2636,20151020,3,2,9994
2637,20151020,2,2,10011
2638,20151021,1,1,9990
2639,20151021,3,1,10015
2640,20151021,2,1,9991
2641,20151021,1,3,9986
2642,20151021,3,3,10003
2643,20151021,2,3,9989
2644,20151021,1,2,9995
2645,20151021,3,2,9994
2646,20151021,2,2,10011
2647,20151022,1,1,9990
2648,20151022,3,1,10015
2649,20151022,2,1,9991
2650,20151022,1,3,9986
2651,20151022,3,3,10003
2652,20151022,2,3,9989
2653,20151022,1,2,9995
2654,20151022,3,2,9994
2655,20151022,2,2,10011
2656,20151023,1,1,9990
2657,20151023,3,1,10015
2658,20151023,2,1,9991
2659,20151023,1,3,9986
2660,20151023,3,3,10003
2661,20151023,2,3,9989
2662,20151023,1,2,9995
2663,20151023,3,2,9994
2664,20151023,2,2,10011
2665,20151024,1,1,9990
2666,20151024,3,1,10015
2667,20151024,2,1,9991
2668,20151024,1,3,9986
2669,20151024,3,3,10003
2670,20151024,2,3,9989
2671,20151024,1,2,9995
2672,20151024,3,2,9994
2673,20151024,2,2,10011
2674,20151025,1,1,9990
2675,20151025,3,1,10015
2676,20151025,2,1,9991
2677,20151025,1,3,9986
2678,20151025,3,3,10003
2679,20151025,2,3,9989
2680,20151025,1,2,9995
2681,20151025,3,2,9994
2682,20151025,2,2,10011
2683,20151026,1,1,9990
2684,20151026,3,1,10015
2685,20151026,2,1,9991
2686,20151026,1,3,9986
2687,20151026,3,3,10003
2688,20151026,2,3,9989
2689,20151026,1,2,9995
2690,20151026,3,2,9994
2691,20151026,2,2,10011
2692,20151027,1,1,9990
2693,20151027,3,1,10015
2694,20151027,2,1,9991
2695,20151027,1,3,9986
2696,20151027,3,3,10003
2697,20151027,2,3,9989
2698,20151027,1,2,9995
2699,20151027,3,2,9994
2700,20151027,2,2,10011
2701,20151028,1,1,9990
2702,20151028,3,1,10015
2703,20151028,2,1,9991
2704,20151028,1,3,9986
2705,20151028,3,3,10003
2706,20151028,2,3,9989
2707,20151028,1,2,9995
2708,20151028,3,2,9994
2709,20151028,2,2,10011
2710,20151029,1,1,9990
2711,20151029,3,1,10015
2712,20151029,2,1,9991
2713,20151029,1,3,9986
2714,20151029,3,3,10003
2715,20151029,2,3,9989
2716,20151029,1,2,9995
2717,20151029,3,2,9994
2718,20151029,2,2,10011
2719,20151030,1,1,9990
2720,20151030,3,1,10015
2721,20151030,2,1,9991
2722,20151030,1,3,9986
2723,20151030,3,3,10003
2724,20151030,2,3,9989
2725,20151030,1,2,9995
2726,20151030,3,2,9994
2727,20151030,2,2,10011
2728,20151031,1,1,9990
2729,20151031,3,1,10015
2730,20151031,2,1,9991
2731,20151031,1,3,9986
2732,20151031,3,3,10003
2733,20151031,2,3,9989
2734,20151031,1,2,9995
2735,20151031,3,2,9994
2736,20151031,2,2,10011
2737,20151101,1,1,9990
2738,20151101,3,1,10015
2739,20151101,2,1,9991
2740,20151101,1,3,9986
2741,20151101,3,3,10003
2742,20151101,2,3,9989
2743,20151101,1,2,9995
2744,20151101,3,2,9994
2745,20151101,2,2,10011
2746,20151102,1,1,9990
2747,20151102,3,1,10015
2748,20151102,2,1,9991
2749,20151102,1,3,9986
2750,20151102,3,3,10003
2751,20151102,2,3,9989
2752,20151102,1,2,9995
2753,20151102,3,2,9994
2754,20151102,2,2,10011
2755,20151103,1,1,9990
2756,20151103,3,1,10015
2757,20151103,2,1,9991
2758,20151103,1,3,9986
2759,20151103,3,3,10003
2760,20151103,2,3,9989
2761,20151103,1,2,9995
2762,20151103,3,2,9994
2763,20151103,2,2,10011
2764,20151104,1,1,9990
2765,20151104,3,1,10015
2766,20151104,2,1,9991
2767,20151104,1,3,9986
2768,20151104,3,3,10003
2769,20151104,2,3,9989
2770,20151104,1,2,9995
2771,20151104,3,2,9994
2772,20151104,2,2,10011
2773,20151105,1,1,9990
2774,20151105,3,1,10015
2775,20151105,2,1,9991
2776,20151105,1,3,9986
2777,20151105,3,3,10003
2778,20151105,2,3,9989
2779,20151105,1,2,9995
2780,20151105,3,2,9994
2781,20151105,2,2,10011
2782,20151106,1,1,9990
2783,20151106,3,1,10015
2784,20151106,2,1,9991
2785,20151106,1,3,9986
2786,20151106,3,3,10003
2787,20151106,2,3,9989
2788,20151106,1,2,9995
2789,20151106,3,2,9994
2790,20151106,2,2,10011
2791,20151107,1,1,9990
2792,20151107,3,1,10015
2793,20151107,2,1,9991
2794,20151107,1,3,9986
2795,20151107,3,3,10003
2796,20151107,2,3,9989
2797,20151107,1,2,9995
2798,20151107,3,2,9994
2799,20151107,2,2,10011
2800,20151108,1,1,9990
2801,20151108,3,1,10015
2802,20151108,2,1,9991
2803,20151108,1,3,9986
2804,20151108,3,3,10003
2805,20151108,2,3,9989
2806,20151108,1,2,9995
2807,20151108,3,2,9994
2808,20151108,2,2,10011
2809,20151109,1,1,9990
2810,20151109,3,1,10015
2811,20151109,2,1,9991
2812,20151109,1,3,9986
2813,20151109,3,3,10003
2814,20151109,2,3,9989
2815,20151109,1,2,9995
2816,20151109,3,2,9994
2817,20151109,2,2,10011
2818,20151110,1,1,9990
2819,20151110,3,1,10015
2820,20151110,2,1,9991
2821,20151110,1,3,9986
2822,20151110,3,3,10003
2823,20151110,2,3,9989
2824,20151110,1,2,9995
2825,20151110,3,2,9994
2826,20151110,2,2,10011
2827,20151111,1,1,9990
2828,20151111,3,1,10015
2829,20151111,2,1,9991
2830,20151111,1,3,9986
2831,20151111,3,3,10003
2832,20151111,2,3,9989
2833,20151111,1,2,9995
2834,20151111,3,2,9994
2835,20151111,2,2,10011
2836,20151112,1,1,9990
2837,20151112,3,1,10015
2838,20151112,2,1,9991
2839,20151112,1,3,9986
2840,20151112,3,3,10003
2841,20151112,2,3,9989
2842,20151112,1,2,9995
2843,20151112,3,2,9994
2844,20151112,2,2,10011
2845,20151113,1,1,9990
2846,20151113,3,1,10015
2847,20151113,2,1,9991
2848,20151113,1,3,9986
2849,20151113,3,3,10003
2850,20151113,2,3,9989
2851,20151113,1,2,9995
2852,20151113,3,2,9994
2853,20151113,2,2,10011
2854,20151114,1,1,9990
2855,20151114,3,1,10015
2856,20151114,2,1,9991
2857,20151114,1,3,9986
2858,20151114,3,3,10003
2859,20151114,2,3,9989
2860,20151114,1,2,9995
2861,20151114,3,2,9994
2862,20151114,2,2,10011
2863,20151115,1,1,9990
2864,20151115,3,1,10015
2865,20151115,2,1,9991
2866,20151115,1,3,9986
2867,20151115,3,3,10003
2868,20151115,2,3,9989
2869,20151115,1,2,9995
2870,20151115,3,2,9994
2871,20151115,2,2,10011
2872,20151116,1,1,9990
2873,20151116,3,1,10015
2874,20151116,2,1,9991
2875,20151116,1,3,9986
2876,20151116,3,3,10003
2877,20151116,2,3,9989
2878,20151116,1,2,9995
2879,20151116,3,2,9994
2880,20151116,2,2,10011
2881,20151117,1,1,9990
2882,20151117,3,1,10015
2883,20151117,2,1,9991
2884,20151117,1,3,9986
2885,20151117,3,3,10003
2886,20151117,2,3,9989
2887,20151117,1,2,9995
2888,20151117,3,2,9994
2889,20151117,2,2,10011
2890,20151118,1,1,9990
2891,20151118,3,1,10015
2892,20151118,2,1,9991
2893,20151118,1,3,9986
2894,20151118,3,3,10003
2895,20151118,2,3,9989
2896,20151118,1,2,9995
2897,20151118,3,2,9994
2898,20151118,2,2,10011
2899,20151119,1,1,9990
2900,20151119,3,1,10015
2901,20151119,2,1,9991
2902,20151119,1,3,9986
2903,20151119,3,3,10003
2904,20151119,2,3,9989
2905,20151119,1,2,9995
2906,20151119,3,2,9994
2907,20151119,2,2,10011
2908,20151120,1,1,9990
2909,20151120,3,1,10015
2910,20151120,2,1,9991
2911,20151120,1,3,9986
2912,20151120,3,3,10003
2913,20151120,2,3,9989
2914,20151120,1,2,9995
2915,20151120,3,2,9994
2916,20151120,2,2,10011
2917,20151121,1,1,9990
2918,20151121,3,1,10015
2919,20151121,2,1,9991
2920,20151121,1,3,9986
2921,20151121,3,3,10003
2922,20151121,2,3,9989
2923,20151121,1,2,9995
2924,20151121,3,2,9994
2925,20151121,2,2,10011
2926,20151122,1,1,9990
2927,20151122,3,1,10015
2928,20151122,2,1,9991
2929,20151122,1,3,9986
2930,20151122,3,3,10003
2931,20151122,2,3,9989
2932,20151122,1,2,9995
2933,20151122,3,2,9994
2934,20151122,2,2,10011
2935,20151123,1,1,9990
2936,20151123,3,1,10015
2937,20151123,2,1,9991
2938,20151123,1,3,9986
2939,20151123,3,3,10003
2940,20151123,2,3,9989
2941,20151123,1,2,9995
2942,20151123,3,2,9994
2943,20151123,2,2,10011
2944,20151124,1,1,9990
2945,20151124,3,1,10015
2946,20151124,2,1,9991
2947,20151124,1,3,9986
2948,20151124,3,3,10003
2949,20151124,2,3,9989
2950,20151124,1,2,9995
2951,20151124,3,2,9994
2952,20151124,2,2,10011
2953,20151125,1,1,9990
2954,20151125,3,1,10015
2955,20151125,2,1,9991
2956,20151125,1,3,9986
2957,20151125,3,3,10003
2958,20151125,2,3,9989
2959,20151125,1,2,9995
2960,20151125,3,2,9994
2961,20151125,2,2,10011
2962,20151126,1,1,9990
2963,20151126,3,1,10015
2964,20151126,2,1,9991
2965,20151126,1,3,9986
2966,20151126,3,3,10003
2967,20151126,2,3,9989
2968,20151126,1,2,9995
2969,20151126,3,2,9994
2970,20151126,2,2,10011
2971,20151127,1,1,9990
2972,20151127,3,1,10015
2973,20151127,2,1,9991
2974,20151127,1,3,9986
2975,20151127,3,3,10003
2976,20151127,2,3,9989
2977,20151127,1,2,9995
2978,20151127,3,2,9994
2979,20151127,2,2,10011
2980,20151128,1,1,9990
2981,20151128,3,1,10015
2982,20151128,2,1,9991
2983,20151128,1,3,9986
2984,20151128,3,3,10003
2985,20151128,2,3,9989
2986,20151128,1,2,9995
2987,20151128,3,2,9994
2988,20151128,2,2,10011
2989,20151129,1,1,9990
2990,20151129,3,1,10015
2991,20151129,2,1,9991
2992,20151129,1,3,9986
2993,20151129,3,3,10003
2994,20151129,2,3,9989
2995,20151129,1,2,9995
2996,20151129,3,2,9994
2997,20151129,2,2,10011
2998,20151130,1,1,9990
2999,20151130,3,1,10015
3000,20151130,2,1,9991
3001,20151130,1,3,9986
3002,20151130,3,3,10003
3003,20151130,2,3,9989
3004,20151130,1,2,9995
3005,20151130,3,2,9994
3006,20151130,2,2,10011
3007,20151201,1,1,9990
3008,20151201,3,1,10015
3009,20151201,2,1,9991
3010,20151201,1,3,9986
3011,20151201,3,3,10003
3012,20151201,2,3,9989
3013,20151201,1,2,9995
3014,20151201,3,2,9994
3015,20151201,2,2,10011
3016,20151202,1,1,9990
3017,20151202,3,1,10015
3018,20151202,2,1,9991
3019,20151202,1,3,9986
3020,20151202,3,3,10003
3021,20151202,2,3,9989
3022,20151202,1,2,9995
3023,20151202,3,2,9994
3024,20151202,2,2,10011
3025,20151203,1,1,9990
3026,20151203,3,1,10015
3027,20151203,2,1,9991
3028,20151203,1,3,9986
3029,20151203,3,3,10003
3030,20151203,2,3,9989
3031,20151203,1,2,9995
3032,20151203,3,2,9994
3033,20151203,2,2,10011
3034,20151204,1,1,9990
3035,20151204,3,1,10015
3036,20151204,2,1,9991
3037,20151204,1,3,9986
3038,20151204,3,3,10003
3039,20151204,2,3,9989
3040,20151204,1,2,9995
3041,20151204,3,2,9994
3042,20151204,2,2,10011
